DEPT,GR,ILD,DPHI,SitID,Pick,Binary_Predict,Predict
89.8,82.667,5.863,0.287,116437,0,0,0.08292908
90.1,82.71,5.972,0.261,116437,0,0,0.08421142
90.4,83.365,6.441,0.294,116437,0,0,0.083869666
90.7,80.923,7.941,0.292,116437,0,0,0.093711406
91.0,82.831,9.79,0.297,116437,0,0,0.09848165
91.3,84.115,11.615,0.307,116437,0,0,0.09498751
91.6,84.16,12.059,0.308,116437,0,0,0.09658084
91.9,83.569,9.398,0.228,116437,0,0,0.112206265
92.2,79.884,7.611,0.305,116437,0,0,0.113526665
92.5,83.036,6.782,0.319,116437,0,0,0.09976361
92.8,86.18,6.042,0.313,116437,0,0,0.09485131
93.1,86.223,5.083,0.254,116437,0,0,0.102884606
93.4,88.758,4.443,0.286,116437,0,0,0.10204531
93.7,90.035,4.193,0.261,116437,0,0,0.10318178
94.0,86.964,4.189,0.293,116437,0,0,0.10677495
94.3,89.498,4.605,0.29,116437,0,0,0.107833855
94.6,89.54,5.16,0.307,116437,0,0,0.105823144
94.9,90.197,5.782,0.292,116437,0,0,0.10797438
95.2,91.489,6.993,0.25,116437,0,0,0.12904269
95.5,85.928,6.989,0.237,116437,0,0,0.14387235
95.8,80.369,5.658,0.249,116437,0,0,0.116063386
96.1,77.913,4.671,0.27,116437,0,0,0.094740584
96.4,78.57,3.856,0.305,116437,0,0,0.093577266
96.7,84.851,3.435,0.301,116437,0,0,0.098442465
97.0,88.008,3.635,0.316,116437,0,0,0.106436774
97.3,89.279,4.655,0.352,116437,0,0,0.110157125
97.6,84.968,5.739,0.283,116437,0,0,0.13856186
97.9,83.76,7.211,0.274,116437,1,0,0.14345945
98.2,85.66,7.928,0.277,116437,0,0,0.11394364
98.5,88.19,7.923,0.244,116437,0,0,0.12443303
98.8,86.367,7.766,0.257,116437,0,0,0.1241625
99.1,82.05,7.466,0.271,116437,0,0,0.10645981
99.4,81.468,7.321,0.285,116437,0,0,0.10029263
99.7,82.755,7.177,0.255,116437,0,0,0.10038509
100.0,80.923,7.889,0.257,116437,0,0,0.10919091
100.3,78.477,8.841,0.239,116437,0,0,0.08598924
100.6,79.767,9.718,0.207,116437,0,0,0.09179272
100.9,75.447,9.71,0.192,116437,0,0,0.10146889
101.2,74.872,8.652,0.144,116437,0,0,0.1124165
101.5,78.637,7.562,0.098,116437,0,0,0.12068428
101.8,83.047,7.001,0.214,116437,0,0,0.10579247
102.1,83.077,6.861,0.256,116437,0,0,0.1130237
102.4,83.117,6.857,0.248,116437,0,0,0.10332534
102.7,88.143,6.227,0.238,116437,0,0,0.1015193
103.0,89.424,4.584,0.269,116437,0,0,0.1012874
103.3,88.838,3.247,0.217,116437,0,0,0.15787245
103.6,80.173,2.732,0.292,116437,0,0,0.17484589
103.9,73.988,2.678,0.326,116437,0,0,0.1533081
104.2,70.29,2.78,0.352,116437,0,0,0.12630202
104.5,68.473,3.115,0.358,116437,0,0,0.12141935
104.8,70.376,3.626,0.316,116437,0,0,0.1267904
105.1,74.152,3.911,0.309,116437,0,0,0.12600657
105.4,74.191,4.64,0.268,116437,1,0,0.12211174
105.7,78.59,5.1,0.269,116437,0,0,0.11409703
106.0,77.389,5.001,0.267,116437,0,0,0.100454636
106.3,74.931,4.456,0.255,116437,0,0,0.08633246
106.6,76.839,4.285,0.24,116437,0,0,0.08575041
106.9,76.255,4.622,0.226,116437,0,0,0.08013523
107.2,78.171,5.381,0.245,116437,0,0,0.07860045
107.5,81.313,6.634,0.272,116437,0,0,0.0758367
107.8,80.733,7.293,0.265,116437,0,0,0.07821358
108.1,78.288,6.253,0.281,116437,0,0,0.08820396
108.4,72.734,4.782,0.227,116437,0,0,0.09830539
108.7,69.65,3.656,0.17,116437,0,0,0.10255705
109.0,70.315,3.258,0.126,116437,0,0,0.11254749
109.3,80.321,3.381,0.181,116437,0,0,0.09749935
109.6,80.353,3.445,0.302,116437,0,0,0.09003959
109.9,80.399,3.576,0.295,116437,0,0,0.088456765
110.2,83.55,3.573,0.299,116437,0,0,0.08982943
110.5,82.965,3.502,0.308,116437,0,0,0.09152513
110.8,81.138,3.432,0.276,116437,0,0,0.09575005
111.1,84.299,3.43,0.276,116437,0,0,0.105885364
111.4,86.821,3.494,0.288,116437,0,0,0.11916933
111.7,83.763,3.84,0.28,116437,0,0,0.12467887
112.0,83.165,4.142,0.26,116437,1,0,0.111706115
112.3,82.594,4.641,0.255,116437,0,0,0.1134262
112.6,83.249,4.818,0.277,116437,0,0,0.109583795
112.9,85.166,4.814,0.242,116437,0,0,0.13041441
113.2,85.2,5.094,0.221,116437,0,0,0.1835711
113.5,81.516,7.748,0.208,116437,0,0,0.20037644
113.8,74.709,10.92,0.236,116437,1,0,0.18651211
114.1,68.527,13.207,0.246,116437,0,0,0.12990554
114.4,65.443,14.52,0.262,116437,0,0,0.10265586
114.7,63.613,15.072,0.298,116437,0,0,0.085256316
115.0,63.664,15.061,0.313,116437,0,0,0.08647678
115.3,64.317,15.335,0.311,116437,0,0,0.0931682
115.6,66.85,14.472,0.308,116437,0,0,0.09922199
115.9,66.901,11.499,0.276,116437,0,0,0.10283621
116.2,65.687,8.962,0.214,116437,0,0,0.11038377
116.5,66.97,7.686,0.154,116437,0,0,0.11956036
116.8,71.368,8.289,0.089,116437,0,0,0.13233769
117.1,74.522,9.65,0.261,116437,0,0,0.08528932
117.4,70.222,11.449,0.301,116437,0,0,0.08234994
117.7,68.376,13.585,0.297,116437,0,0,0.08411734
118.0,65.925,15.817,0.319,116437,1,0,0.09013297
118.3,68.464,16.421,0.281,116437,0,0,0.09289025
118.6,66.016,16.724,0.254,116437,0,0,0.10663122
118.9,68.538,16.392,0.252,116437,0,0,0.111762054
119.201,71.08,14.606,0.275,116437,0,0,0.110572815
119.501,70.499,13.52,0.269,116437,0,0,0.084835365
119.801,73.648,13.768,0.259,116437,0,0,0.080803744
120.101,78.662,13.498,0.254,116437,0,0,0.090234324
120.401,74.967,13.233,0.253,116437,0,0,0.12213566
120.701,64.428,11.346,0.271,116437,0,0,0.11716024
121.001,59.484,10.11,0.211,116437,0,0,0.10240664
121.301,65.132,9.182,0.141,116437,0,0,0.11063843
121.601,73.27,8.83,0.209,116437,0,0,0.09493204
121.901,73.3,9.342,0.204,116437,0,0,0.096178375
122.201,75.841,9.698,0.19,116437,0,0,0.099581584
122.501,77.114,9.691,0.218,116437,0,0,0.09209786
122.801,75.295,9.87,0.24,116437,0,0,0.092107065
123.101,75.333,10.849,0.223,116437,0,0,0.08808768
123.401,77.862,11.263,0.189,116437,0,0,0.09836437
123.701,76.045,12.147,0.219,116437,0,0,0.101439126
124.001,75.458,14.415,0.239,116437,0,0,0.08602604
124.301,74.253,20.313,0.252,116437,0,0,0.07630495
124.601,72.42,30.315,0.256,116437,0,0,0.0795504
124.901,74.326,35.975,0.268,116437,0,0,0.077796474
125.201,72.516,40.312,0.356,116437,0,0,0.08828025
125.501,73.166,37.315,0.367,116437,0,0,0.09861641
125.801,78.182,25.445,0.349,116437,0,0,0.10578539
126.101,76.369,16.382,0.332,116437,0,0,0.111828394
126.401,78.264,12.058,0.318,116437,0,0,0.11343233
126.701,90.131,9.951,0.268,116437,0,0,0.14041625
127.001,85.191,10.53,0.223,116437,0,0,0.15215106
127.301,85.241,17.626,0.227,116437,0,0,0.12602025
127.601,85.9,54.364,0.244,116437,0,0,0.09986895
127.901,80.964,100.097,0.259,116437,0,0,0.0788704
128.201,72.295,87.505,0.314,116437,0,0,0.076847605
128.501,69.221,56.334,0.326,116437,0,0,0.0785807
128.801,67.385,38.419,0.317,116437,0,0,0.08908471
129.101,73.036,18.571,0.307,116437,0,0,0.1008312
129.401,83.658,16.234,0.278,116437,0,0,0.11400042
129.701,86.804,15.915,0.272,116437,0,0,0.1285192
130.001,84.366,19.997,0.27,116437,0,0,0.12173536
130.301,81.913,26.61,0.266,116437,0,0,0.117312334
130.601,81.323,40.481,0.242,116437,0,0,0.10747073
130.901,81.361,54.911,0.275,116437,0,0,0.11232994
131.201,79.535,67.676,0.308,116437,0,0,0.1343004
131.501,68.995,73.017,0.305,116437,0,0,0.17132477
131.801,54.719,91.757,0.313,116437,0,0,0.15492296
132.101,44.8,100.858,0.299,116437,0,0,0.079272024
132.401,55.426,95.16,0.291,116437,0,0,0.080238566
132.701,62.937,93.294,0.281,116437,0,0,0.085105635
133.001,67.33,89.694,0.274,116437,0,0,0.09045744
133.301,76.709,86.276,0.303,116437,0,0,0.07639449
133.601,84.23,78.351,0.298,116437,0,0,0.07556472
133.901,86.122,58.78,0.306,116437,0,0,0.08106177
134.201,79.941,46.7,0.31,116437,0,0,0.08377133
134.501,78.121,43.233,0.307,116437,0,0,0.09698644
134.801,76.913,43.195,0.324,116437,0,0,0.10882994
135.101,64.502,48.388,0.301,116437,0,0,0.1119135
135.401,60.811,49.296,0.293,116437,0,0,0.097082116
135.701,74.543,41.474,0.305,116437,0,0,0.09650731
136.001,72.101,31.712,0.295,116437,0,0,0.1052727
136.301,67.152,27.718,0.297,116437,0,0,0.10650255
136.601,66.572,24.229,0.268,116437,0,0,0.10178947
136.901,64.125,22.429,0.249,116437,0,0,0.100303434
137.201,59.813,21.573,0.266,116437,0,0,0.08617479
137.501,66.704,22.392,0.299,116437,0,0,0.08167901
137.801,70.469,24.618,0.289,116437,0,0,0.09367499
138.101,61.804,33.384,0.283,116437,0,0,0.10152284
138.401,58.099,43.589,0.28,116437,0,0,0.09006665
138.701,61.257,42.735,0.309,116437,0,0,0.088867255
139.001,66.288,26.486,0.289,116437,0,0,0.10055092
139.301,68.801,16.73,0.304,116437,0,0,0.099871464
139.601,73.209,12.793,0.27,116437,0,0,0.11385814
139.901,73.243,11.184,0.249,116437,0,0,0.15947667
140.201,67.68,11.173,0.196,116437,0,0,0.21682347
140.501,59.642,11.823,0.272,116437,0,0,0.17174962
140.801,56.574,13.247,0.281,116437,0,0,0.12353188
141.101,54.126,15.415,0.284,116437,0,0,0.105953574
141.401,53.528,16.009,0.293,116437,0,0,0.09849238
141.701,57.922,17.264,0.313,116437,0,0,0.09557642
142.001,54.867,17.587,0.28,116437,0,0,0.11319979
142.301,52.41,18.962,0.288,116437,0,0,0.116175316
142.601,50.591,20.85,0.28,116437,0,0,0.11574907
142.901,48.763,28.28,0.281,116437,0,0,0.09961829
143.201,47.558,39.099,0.301,116437,0,0,0.08209782
143.501,45.732,46.401,0.316,116437,0,0,0.07278453
143.801,44.521,54.003,0.315,116437,0,0,0.0711233
144.101,42.696,58.262,0.32,116437,0,0,0.06890073
144.401,39.615,62.842,0.325,116437,0,0,0.07208538
144.701,40.281,66.49,0.321,116437,0,0,0.073488764
145.001,42.808,66.434,0.306,116437,0,0,0.079332344
145.301,41.604,48.9,0.319,116437,0,0,0.0809302
145.601,55.967,25.032,0.337,116437,0,0,0.09227245
145.901,64.095,15.812,0.321,116437,0,0,0.10061388
146.201,67.875,13.053,0.309,116437,0,0,0.13323781
146.501,62.31,11.854,0.281,116437,0,0,0.18724912
146.801,43.057,12.785,0.268,116437,0,0,0.15753621
147.101,43.108,16.061,0.298,116437,0,0,0.10463529
147.401,43.137,19.059,0.293,116437,0,0,0.098035045
147.701,40.067,21.359,0.281,116437,0,0,0.08936475
148.001,38.859,20.152,0.306,116437,0,0,0.07778365
148.301,43.887,19.385,0.31,116437,0,0,0.07622852
148.601,46.407,23.435,0.301,116437,0,0,0.07852618
148.901,42.093,25.285,0.314,116437,0,0,0.07346994
149.201,39.021,28.881,0.325,116437,0,0,0.07554257
149.501,40.939,30.559,0.337,116437,0,0,0.07444187
149.801,42.848,28.286,0.323,116437,0,0,0.07816276
150.101,42.879,24.257,0.317,116437,0,0,0.0828131
150.401,42.294,19.27,0.331,116437,0,0,0.079879284
150.701,43.588,16.209,0.328,116437,0,0,0.07883594
151.001,46.12,13.639,0.31,116437,0,0,0.08479264
151.301,47.402,12.153,0.279,116437,0,0,0.09626004
151.601,46.828,11.686,0.289,116437,0,0,0.09693321
151.901,45.611,11.905,0.279,116437,0,0,0.095883526
152.201,43.781,13.597,0.291,116437,0,0,0.08903993
152.501,39.489,16.132,0.295,116437,0,0,0.080900386
152.801,38.262,16.431,0.296,116437,0,0,0.078870215
153.101,37.677,15.504,0.321,116437,0,0,0.07436352
153.401,40.21,14.909,0.316,116437,0,0,0.07596406
153.701,40.872,16.702,0.313,116437,0,0,0.07811933
154.001,38.437,17.675,0.323,116437,0,0,0.074591756
154.301,39.09,18.351,0.33,116437,0,0,0.07503486
154.601,44.742,14.857,0.341,116437,0,0,0.07805153
154.901,48.516,12.503,0.328,116437,0,0,0.08476627
155.201,50.432,10.518,0.312,116437,0,0,0.0928761
155.501,50.458,9.925,0.315,116437,0,0,0.092500836
155.801,49.246,10.699,0.315,116437,0,0,0.091002315
156.101,47.422,10.9,0.302,116437,0,0,0.094798215
156.401,51.222,11.316,0.287,116437,0,0,0.10468934
156.701,51.858,11.742,0.289,116437,0,0,0.111788586
157.001,48.786,12.196,0.289,116437,0,0,0.12064524
157.301,35.144,14.75,0.299,116437,0,0,0.10184452
157.601,28.336,20.391,0.326,116437,0,0,0.071376294
157.901,25.255,27.139,0.342,116437,0,0,0.061821498
158.201,27.172,49.031,0.346,116437,0,0,0.0650196
158.501,29.701,66.495,0.32,116437,0,0,0.06606242
158.801,33.48,50.861,0.31,116437,0,0,0.06882748
159.101,35.999,36.721,0.318,116437,0,0,0.06920135
159.401,33.551,33.996,0.318,116437,0,0,0.07076898
159.701,34.847,35.968,0.338,116437,0,0,0.07658229
160.001,38.0,33.292,0.348,116437,0,0,0.08116937
160.301,41.771,21.034,0.325,116437,0,0,0.092498265
160.601,50.52,12.076,0.322,116437,0,0,0.10678725
160.901,64.883,9.412,0.295,116437,0,0,0.11532315
161.201,76.118,8.88,0.252,116437,0,0,0.1259479
161.501,79.897,9.219,0.214,116437,0,0,0.1719267
161.801,69.355,11.581,0.199,116437,0,0,0.22749005
162.101,56.948,13.487,0.29,116437,0,0,0.17655988
162.401,50.76,19.748,0.314,116437,0,0,0.12288696
162.701,41.466,34.998,0.34,116437,0,0,0.096081465
163.001,43.997,28.886,0.292,116437,0,0,0.089468196
163.301,54.623,27.784,0.232,116437,0,0,0.12564375
163.601,51.555,29.963,0.175,116437,0,0,0.15832253
163.901,39.76,32.317,0.131,116437,0,0,0.15514365
164.201,34.198,36.214,0.273,116437,0,0,0.08539407
164.501,44.822,28.227,0.293,116437,0,0,0.082032286
164.801,61.671,14.45,0.286,116437,0,0,0.09126231
165.101,77.272,9.853,0.263,116437,0,0,0.08712298
165.401,82.288,7.679,0.242,116437,0,0,0.08385481
165.701,84.194,7.246,0.214,116437,0,0,0.08914908
166.001,83.612,7.522,0.229,116437,0,0,0.095360674
166.301,86.765,7.808,0.204,116437,0,0,0.12147857
166.601,84.948,7.799,0.203,116437,0,0,0.10857132
166.901,83.109,7.648,0.193,116437,0,0,0.11215699
167.201,86.897,7.788,0.209,116437,0,0,0.11304352
167.501,87.558,7.634,0.212,116437,0,0,0.11613048
167.801,85.73,7.63,0.205,116437,0,0,0.12203116
168.101,86.394,7.62,0.207,116437,0,0,0.17743604
168.401,83.321,7.761,0.208,116437,0,0,0.2439844
168.701,75.271,8.057,0.211,116437,0,0,0.28573763
169.001,65.35,8.367,0.193,116437,0,1,0.30169937
169.301,55.427,10.921,0.279,116437,0,0,0.20396695
169.601,49.883,13.21,0.318,116437,0,0,0.10721771
169.901,51.158,14.524,0.309,116437,0,0,0.09704647
170.201,56.798,12.692,0.284,116437,0,0,0.108795986
170.501,64.926,10.679,0.284,116437,0,0,0.11598266
170.801,74.93,10.078,0.256,116437,0,0,0.14022051
171.101,76.84,13.667,0.228,116437,0,0,0.21569154
171.401,65.667,17.509,0.244,116437,0,0,0.27785832
171.701,50.154,23.297,0.294,116437,0,0,0.17613013
172.001,43.965,19.978,0.259,116437,0,0,0.13133523
172.301,41.516,16.489,0.279,116437,0,0,0.13462399
172.601,52.758,14.417,0.226,116437,0,0,0.1504776
172.901,54.667,12.363,0.18,116437,1,0,0.14671975
173.201,51.609,12.351,0.094,116437,0,0,0.14398746
173.501,51.641,13.842,0.067,116437,0,0,0.10282761
173.801,52.935,14.643,0.045,116437,0,0,0.09124686
174.101,54.207,14.631,0.049,116437,0,0,0.08934978
174.401,58.002,14.074,0.047,116437,0,0,0.09067906
174.701,59.271,13.797,0.055,116437,0,0,0.0932609
175.001,60.564,14.319,0.052,116437,0,0,0.08817807
175.301,60.591,15.446,0.044,116437,0,0,0.08553708
175.601,55.036,16.659,0.028,116437,0,0,0.08459877
175.901,53.206,15.716,0.041,116437,0,0,0.08985796
176.201,57.625,14.825,0.027,116437,0,0,0.09026052
176.501,59.521,14.261,0.015,116437,0,0,0.08958184
176.801,60.171,13.981,0.042,116437,0,0,0.089860976
177.101,61.463,13.446,0.038,116437,0,0,0.08714745
177.401,62.753,12.931,0.026,116437,0,0,0.087359264
177.701,63.408,12.675,0.024,116437,0,0,0.087057196
178.001,60.958,12.191,0.025,116437,0,0,0.098735854
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.119961366
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.1131285
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.11282955
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.109477244
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.11282475
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.11524993
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.11561949
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.11564632
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.07705036
